-3.789610e-01 1.996035e-02  -3.789610e-01 1.996035e-02  
-3.687920e-01 1.997197e-02  -3.687920e-01 1.997197e-02  
-3.576636e-01 1.992745e-02  -3.576636e-01 1.992745e-02  
-3.455470e-01 1.982328e-02  -3.455470e-01 1.982328e-02  
-3.324201e-01 1.965608e-02  -3.324201e-01 1.965608e-02  
-3.182691e-01 1.942278e-02  -3.182691e-01 1.942278e-02  
-3.030895e-01 1.912061e-02  -3.030895e-01 1.912061e-02  
-2.868875e-01 1.874724e-02  -2.868875e-01 1.874724e-02  
-2.696805e-01 1.830082e-02  -2.696805e-01 1.830082e-02  
-2.514978e-01 1.778010e-02  -2.514978e-01 1.778010e-02  
-2.323815e-01 1.718447e-02  -2.323815e-01 1.718447e-02  
-2.123866e-01 1.651402e-02  -2.123866e-01 1.651402e-02  
-1.915805e-01 1.576959e-02  -1.915805e-01 1.576959e-02  
-1.700430e-01 1.495281e-02  -1.700430e-01 1.495281e-02  
-1.478652e-01 1.406610e-02  -1.478652e-01 1.406610e-02  
-1.251487e-01 1.311266e-02  -1.251487e-01 1.311266e-02  
-1.020038e-01 1.209645e-02  -1.020038e-01 1.209645e-02  
-7.854814e-02 1.102216e-02  -7.854814e-02 1.102216e-02  
-5.490442e-02 9.895104e-03  -5.490442e-02 9.895104e-03  
-3.119846e-02 8.721147e-03  -3.119846e-02 8.721147e-03  
-7.556904e-03 7.506618e-03  -7.556904e-03 7.506618e-03  
1.589504e-02 6.258188e-03  1.589504e-02 6.258188e-03  
3.903580e-02 4.982743e-03  3.903580e-02 4.982743e-03  
6.174951e-02 3.687270e-03  6.174951e-02 3.687270e-03  
8.392785e-02 2.378724e-03  8.392785e-02 2.378724e-03  
1.054717e-01 1.063916e-03  1.054717e-01 1.063916e-03  
1.262925e-01 -2.506000e-04  1.262925e-01 -2.506000e-04  
1.463131e-01 -1.558621e-03  1.463131e-01 -1.558621e-03  
1.654683e-01 -2.854380e-03  1.654683e-01 -2.854380e-03  
1.837054e-01 -4.132607e-03  1.837054e-01 -4.132607e-03  
2.009838e-01 -5.388578e-03  2.009838e-01 -5.388578e-03  
2.172750e-01 -6.618143e-03  2.172750e-01 -6.618143e-03  
2.325617e-01 -7.817741e-03  2.325617e-01 -7.817741e-03  
2.468368e-01 -8.984389e-03  2.468368e-01 -8.984389e-03  
2.601027e-01 -1.011567e-02  2.601027e-01 -1.011567e-02  
2.723702e-01 -1.120968e-02  2.723702e-01 -1.120968e-02  
2.836569e-01 -1.226503e-02  2.836569e-01 -1.226503e-02  
2.939860e-01 -1.328076e-02  2.939860e-01 -1.328076e-02  
3.033856e-01 -1.425627e-02  3.033856e-01 -1.425627e-02  
3.118865e-01 -1.519131e-02  3.118865e-01 -1.519131e-02  
3.195222e-01 -1.608588e-02  3.195222e-01 -1.608588e-02  
3.263269e-01 -1.694019e-02  3.263269e-01 -1.694019e-02  
3.323349e-01 -1.775458e-02  3.323349e-01 -1.775458e-02  
3.375798e-01 -1.852949e-02  3.375798e-01 -1.852949e-02  
3.420938e-01 -1.926538e-02  3.420938e-01 -1.926538e-02  
3.459068e-01 -1.996270e-02  3.459068e-01 -1.996270e-02  
3.490461e-01 -2.062183e-02  3.490461e-01 -2.062183e-02  
3.515360e-01 -2.124307e-02  3.515360e-01 -2.124307e-02  
3.533974e-01 -2.182657e-02  3.533974e-01 -2.182657e-02  
3.546476e-01 -2.237231e-02  3.546476e-01 -2.237231e-02  
3.553002e-01 -2.288010e-02  3.553002e-01 -2.288010e-02  
3.553652e-01 -2.334951e-02  3.553652e-01 -2.334951e-02  
3.548487e-01 -2.377992e-02  3.548487e-01 -2.377992e-02  
3.537534e-01 -2.417046e-02  3.537534e-01 -2.417046e-02  
3.520785e-01 -2.452003e-02  3.520785e-01 -2.452003e-02  
3.498202e-01 -2.482730e-02  3.498202e-01 -2.482730e-02  
3.469717e-01 -2.509071e-02  3.469717e-01 -2.509071e-02  
3.435239e-01 -2.530847e-02  3.435239e-01 -2.530847e-02  
3.394654e-01 -2.547863e-02  3.394654e-01 -2.547863e-02  
3.347837e-01 -2.559903e-02  3.347837e-01 -2.559903e-02  
3.294647e-01 -2.566738e-02  3.294647e-01 -2.566738e-02  
3.234943e-01 -2.568127e-02  3.234943e-01 -2.568127e-02  
3.168582e-01 -2.563822e-02  3.168582e-01 -2.563822e-02  
3.095431e-01 -2.553574e-02  3.095431e-01 -2.553574e-02  
3.015369e-01 -2.537133e-02  3.015369e-01 -2.537133e-02  
2.928300e-01 -2.514258e-02  2.928300e-01 -2.514258e-02  
2.834153e-01 -2.484722e-02  2.834153e-01 -2.484722e-02  
2.732891e-01 -2.448315e-02  2.732891e-01 -2.448315e-02  
2.624520e-01 -2.404855e-02  2.624520e-01 -2.404855e-02  
2.509094e-01 -2.354188e-02  2.509094e-01 -2.354188e-02  
2.386717e-01 -2.296200e-02  2.386717e-01 -2.296200e-02  
2.257552e-01 -2.230820e-02  2.257552e-01 -2.230820e-02  
2.121822e-01 -2.158024e-02  2.121822e-01 -2.158024e-02  
1.979815e-01 -2.077843e-02  1.979815e-01 -2.077843e-02  
1.831882e-01 -1.990363e-02  1.831882e-01 -1.990363e-02  
1.678440e-01 -1.895732e-02  1.678440e-01 -1.895732e-02  
1.519969e-01 -1.794159e-02  1.519969e-01 -1.794159e-02  
1.357009e-01 -1.685914e-02  1.357009e-01 -1.685914e-02  
1.190155e-01 -1.571331e-02  1.190155e-01 -1.571331e-02  
1.020052e-01 -1.450800e-02  1.020052e-01 -1.450800e-02  
8.473867e-02 -1.324769e-02  8.473867e-02 -1.324769e-02  
6.728792e-02 -1.193738e-02  6.728792e-02 -1.193738e-02  
4.972737e-02 -1.058248e-02  4.972737e-02 -1.058248e-02  
3.213280e-02 -9.188820e-03  3.213280e-02 -9.188820e-03  
1.458035e-02 -7.762502e-03  1.458035e-02 -7.762502e-03  
-2.854619e-03 -6.309853e-03  -2.854619e-03 -6.309853e-03  
-2.009847e-02 -4.837324e-03  -2.009847e-02 -4.837324e-03  
-3.708034e-02 -3.351400e-03  -3.708034e-02 -3.351400e-03  
-5.373300e-02 -1.858511e-03  -5.373300e-02 -1.858511e-03  
-6.999364e-02 -3.649549e-04  -6.999364e-02 -3.649549e-04  
-8.580455e-02 1.123189e-03  -8.580455e-02 1.123189e-03  
-1.011136e-01 2.600122e-03  -1.011136e-01 2.600122e-03  
-1.158748e-01 4.060386e-03  -1.158748e-01 4.060386e-03  
-1.300481e-01 5.498915e-03  -1.300481e-01 5.498915e-03  
-1.435999e-01 6.911062e-03  -1.435999e-01 6.911062e-03  
-1.565029e-01 8.292630e-03  -1.565029e-01 8.292630e-03  
-1.687356e-01 9.639881e-03  -1.687356e-01 9.639881e-03  
-1.802823e-01 1.094953e-02  -1.802823e-01 1.094953e-02  
-1.911328e-01 1.221876e-02  -1.911328e-01 1.221876e-02  
-2.012815e-01 1.344515e-02  -2.012815e-01 1.344515e-02  
-2.107272e-01 1.462670e-02  -2.107272e-01 1.462670e-02  
-2.194725e-01 1.576179e-02  -2.194725e-01 1.576179e-02  
-2.275232e-01 1.684911e-02  -2.275232e-01 1.684911e-02  
-2.348875e-01 1.788764e-02  -2.348875e-01 1.788764e-02  
-2.415757e-01 1.887662e-02  -2.415757e-01 1.887662e-02  
-2.475997e-01 1.981548e-02  -2.475997e-01 1.981548e-02  
-2.529722e-01 2.070379e-02  -2.529722e-01 2.070379e-02  
-2.577063e-01 2.154127e-02  -2.577063e-01 2.154127e-02  
-2.618154e-01 2.232767e-02  -2.618154e-01 2.232767e-02  
-2.653123e-01 2.306281e-02  -2.653123e-01 2.306281e-02  
-2.682092e-01 2.374648e-02  -2.682092e-01 2.374648e-02  
-2.705177e-01 2.437846e-02  -2.705177e-01 2.437846e-02  
-2.722481e-01 2.495846e-02  -2.722481e-01 2.495846e-02  
-2.734093e-01 2.548612e-02  -2.734093e-01 2.548612e-02  
-2.740091e-01 2.596097e-02  -2.740091e-01 2.596097e-02  
-2.740540e-01 2.638246e-02  -2.740540e-01 2.638246e-02  
-2.735489e-01 2.674988e-02  -2.735489e-01 2.674988e-02  
-2.724977e-01 2.706245e-02  -2.724977e-01 2.706245e-02  
-2.709028e-01 2.731924e-02  -2.709028e-01 2.731924e-02  
-2.687660e-01 2.751921e-02  -2.687660e-01 2.751921e-02  
-2.660878e-01 2.766126e-02  -2.660878e-01 2.766126e-02  
-2.628684e-01 2.774415e-02  -2.628684e-01 2.774415e-02  
-2.591075e-01 2.776663e-02  -2.591075e-01 2.776663e-02  
-2.548048e-01 2.772739e-02  -2.548048e-01 2.772739e-02  
-2.499601e-01 2.762511e-02  -2.499601e-01 2.762511e-02  
-2.445739e-01 2.745851e-02  -2.445739e-01 2.745851e-02  
-2.386475e-01 2.722633e-02  -2.386475e-01 2.722633e-02  
-2.321833e-01 2.692746e-02  -2.321833e-01 2.692746e-02  
-2.251854e-01 2.656087e-02  -2.251854e-01 2.656087e-02  
-2.176596e-01 2.612573e-02  -2.176596e-01 2.612573e-02  
-2.096140e-01 2.562144e-02  -2.096140e-01 2.562144e-02  
-2.010591e-01 2.504760e-02  -2.010591e-01 2.504760e-02  
-1.920081e-01 2.440416e-02  -1.920081e-01 2.440416e-02  
-1.824771e-01 2.369135e-02  -1.824771e-01 2.369135e-02  
-1.724853e-01 2.290978e-02  -1.724853e-01 2.290978e-02  
-1.620552e-01 2.206044e-02  -1.620552e-01 2.206044e-02  
-1.512123e-01 2.114472e-02  -1.512123e-01 2.114472e-02  
-1.399856e-01 2.016444e-02  -1.399856e-01 2.016444e-02  
-1.284070e-01 1.912185e-02  -1.284070e-01 1.912185e-02  
-1.165117e-01 1.801963e-02  -1.165117e-01 1.801963e-02  
-1.043375e-01 1.686088e-02  -1.043375e-01 1.686088e-02  
-9.192477e-02 1.564911e-02  -9.192477e-02 1.564911e-02  
-7.931620e-02 1.438822e-02  -7.931620e-02 1.438822e-02  
-6.655618e-02 1.308246e-02  -6.655618e-02 1.308246e-02  
-5.369054e-02 1.173643e-02  -5.369054e-02 1.173643e-02  
-4.076603e-02 1.035496e-02  -4.076603e-02 1.035496e-02  
-2.782986e-02 8.943134e-03  -2.782986e-02 8.943134e-03  
-1.492919e-02 7.506213e-03  -1.492919e-02 7.506213e-03  
-2.110653e-03 6.049566e-03  -2.110653e-03 6.049566e-03  
1.058015e-02 4.578630e-03  1.058015e-02 4.578630e-03  
2.309906e-02 3.098849e-03  2.309906e-02 3.098849e-03  
3.540380e-02 1.615616e-03  3.540380e-02 1.615616e-03  
4.745436e-02 1.342263e-04  4.745436e-02 1.342263e-04  
5.921327e-02 -1.340176e-03  5.921327e-02 -1.340176e-03  
7.064589e-02 -2.802638e-03  7.064589e-02 -2.802638e-03  
8.172058e-02 -4.248435e-03  8.172058e-02 -4.248435e-03  
9.240888e-02 -5.673103e-03  9.240888e-02 -5.673103e-03  
1.026855e-01 -7.072461e-03  1.026855e-01 -7.072461e-03  
1.125285e-01 -8.442629e-03  1.125285e-01 -8.442629e-03  
1.219188e-01 -9.780038e-03  1.219188e-01 -9.780038e-03  
1.308408e-01 -1.108143e-02  1.308408e-01 -1.108143e-02  
1.392816e-01 -1.234388e-02  1.392816e-01 -1.234388e-02  
1.472310e-01 -1.356473e-02  1.472310e-01 -1.356473e-02  
1.546815e-01 -1.474163e-02  1.546815e-01 -1.474163e-02  
1.616277e-01 -1.587253e-02  1.616277e-01 -1.587253e-02  
1.680665e-01 -1.695558e-02  1.680665e-01 -1.695558e-02  
1.739964e-01 -1.798921e-02  1.739964e-01 -1.798921e-02  
1.794174e-01 -1.897202e-02  1.794174e-01 -1.897202e-02  
1.843309e-01 -1.990280e-02  1.843309e-01 -1.990280e-02  
1.887393e-01 -2.078051e-02  1.887393e-01 -2.078051e-02  
1.926457e-01 -2.160420e-02  1.926457e-01 -2.160420e-02  
1.960540e-01 -2.237306e-02  1.960540e-01 -2.237306e-02  
1.989684e-01 -2.308633e-02  1.989684e-01 -2.308633e-02  
2.013932e-01 -2.374334e-02  2.013932e-01 -2.374334e-02  
2.033331e-01 -2.434343e-02  2.033331e-01 -2.434343e-02  
2.047926e-01 -2.488597e-02  2.047926e-01 -2.488597e-02  
2.057762e-01 -2.537037e-02  2.057762e-01 -2.537037e-02  
2.062885e-01 -2.579601e-02  2.062885e-01 -2.579601e-02  
2.063335e-01 -2.616228e-02  2.063335e-01 -2.616228e-02  
2.059155e-01 -2.646856e-02  2.059155e-01 -2.646856e-02  
2.050384e-01 -2.671422e-02  2.050384e-01 -2.671422e-02  
2.037062e-01 -2.689865e-02  2.037062e-01 -2.689865e-02  
2.019228e-01 -2.702120e-02  2.019228e-01 -2.702120e-02  
1.996925e-01 -2.708128e-02  1.996925e-01 -2.708128e-02  
1.970193e-01 -2.707830e-02  1.970193e-01 -2.707830e-02  
1.939081e-01 -2.701172e-02  1.939081e-01 -2.701172e-02  
1.903638e-01 -2.688105e-02  1.903638e-01 -2.688105e-02  
1.863923e-01 -2.668589e-02  1.863923e-01 -2.668589e-02  
1.819999e-01 -2.642593e-02  1.819999e-01 -2.642593e-02  
1.771940e-01 -2.610099e-02  1.771940e-01 -2.610099e-02  
1.719830e-01 -2.571101e-02  1.719830e-01 -2.571101e-02  
1.663766e-01 -2.525614e-02  1.663766e-01 -2.525614e-02  
1.603855e-01 -2.473666e-02  1.603855e-01 -2.473666e-02  
1.540221e-01 -2.415311e-02  1.540221e-01 -2.415311e-02  
1.473002e-01 -2.350624e-02  1.473002e-01 -2.350624e-02  
1.402351e-01 -2.279702e-02  1.402351e-01 -2.279702e-02  
1.328438e-01 -2.202673e-02  1.328438e-01 -2.202673e-02  
1.251450e-01 -2.119688e-02  1.251450e-01 -2.119688e-02  
1.171589e-01 -2.030928e-02  1.171589e-01 -2.030928e-02  
1.089074e-01 -1.936603e-02  1.089074e-01 -1.936603e-02  
1.004140e-01 -1.836952e-02  1.004140e-01 -1.836952e-02  
9.170348e-02 -1.732239e-02  9.170348e-02 -1.732239e-02  
8.280214e-02 -1.622761e-02  8.280214e-02 -1.622761e-02  
7.373739e-02 -1.508835e-02  7.373739e-02 -1.508835e-02  
6.453767e-02 -1.390808e-02  6.453767e-02 -1.390808e-02  
5.523223e-02 -1.269045e-02  5.523223e-02 -1.269045e-02  
4.585096e-02 -1.143935e-02  4.585096e-02 -1.143935e-02  
3.642416e-02 -1.015881e-02  3.642416e-02 -1.015881e-02  
2.698229e-02 -8.853025e-03  2.698229e-02 -8.853025e-03  
1.755572e-02 -7.526288e-03  1.755572e-02 -7.526288e-03  
8.174558e-03 -6.182976e-03  8.174558e-03 -6.182976e-03  
-1.131628e-03 -4.827504e-03  -1.131628e-03 -4.827504e-03  
-1.033401e-02 -3.464302e-03  -1.033401e-02 -3.464302e-03  
-1.940470e-02 -2.097771e-03  -1.940470e-02 -2.097771e-03  
-2.831694e-02 -7.322609e-04  -2.831694e-02 -7.322609e-04  
-3.704526e-02 6.279659e-04  -3.704526e-02 6.279659e-04  
-4.556560e-02 1.978758e-03  -4.556560e-02 1.978758e-03  
-5.385546e-02 3.316102e-03  -5.385546e-02 3.316102e-03  
-6.189394e-02 4.636140e-03  -6.189394e-02 4.636140e-03  
-6.966185e-02 5.935190e-03  -6.966185e-02 5.935190e-03  
-7.714168e-02 7.209757e-03  -7.714168e-02 7.209757e-03  
-8.431766e-02 8.456546e-03  -8.431766e-02 8.456546e-03  
-9.117572e-02 9.672465e-03  -9.117572e-02 9.672465e-03  
-9.770345e-02 1.085463e-02  -9.770345e-02 1.085463e-02  
-1.038901e-01 1.200037e-02  -1.038901e-01 1.200037e-02  
-1.097263e-01 1.310721e-02  -1.097263e-01 1.310721e-02  
-1.152044e-01 1.417287e-02  -1.152044e-01 1.417287e-02  
-1.203178e-01 1.519528e-02  -1.203178e-01 1.519528e-02  
-1.250613e-01 1.617253e-02  -1.250613e-01 1.617253e-02  
-1.294310e-01 1.710288e-02  -1.294310e-01 1.710288e-02  
-1.334237e-01 1.798478e-02  -1.334237e-01 1.798478e-02  
-1.370374e-01 1.881678e-02  -1.370374e-01 1.881678e-02  
-1.402709e-01 1.959760e-02  -1.402709e-01 1.959760e-02  
-1.431236e-01 2.032605e-02  -1.431236e-01 2.032605e-02  
-1.455956e-01 2.100107e-02  -1.455956e-01 2.100107e-02  
-1.476877e-01 2.162169e-02  -1.476877e-01 2.162169e-02  
-1.494011e-01 2.218703e-02  -1.494011e-01 2.218703e-02  
-1.507374e-01 2.269630e-02  -1.507374e-01 2.269630e-02  
-1.516987e-01 2.314877e-02  -1.516987e-01 2.314877e-02  
-1.522874e-01 2.354378e-02  -1.522874e-01 2.354378e-02  
-1.525064e-01 2.388075e-02  -1.525064e-01 2.388075e-02  
-1.523588e-01 2.415914e-02  -1.523588e-01 2.415914e-02  
-1.518481e-01 2.437848e-02  -1.518481e-01 2.437848e-02  
-1.509781e-01 2.453840e-02  -1.509781e-01 2.453840e-02  
-1.497532e-01 2.463855e-02  -1.497532e-01 2.463855e-02  
-1.481779e-01 2.467870e-02  -1.481779e-01 2.467870e-02  
-1.462575e-01 2.465867e-02  -1.462575e-01 2.465867e-02  
-1.439976e-01 2.457838e-02  -1.439976e-01 2.457838e-02  
-1.414044e-01 2.443786e-02  -1.414044e-01 2.443786e-02  
-1.384847e-01 2.423725e-02  -1.384847e-01 2.423725e-02  
-1.352459e-01 2.397679e-02  -1.352459e-01 2.397679e-02  
-1.316962e-01 2.365686e-02  -1.316962e-01 2.365686e-02  
-1.278445e-01 2.327801e-02  -1.278445e-01 2.327801e-02  
-1.237006e-01 2.284090e-02  -1.237006e-01 2.284090e-02  
-1.192750e-01 2.234636e-02  -1.192750e-01 2.234636e-02  
-1.145790e-01 2.179543e-02  -1.145790e-01 2.179543e-02  
-1.096250e-01 2.118927e-02  -1.096250e-01 2.118927e-02  
-1.044261e-01 2.052928e-02  -1.044261e-01 2.052928e-02  
-9.899646e-02 1.981700e-02  -9.899646e-02 1.981700e-02  
-9.335090e-02 1.905420e-02  -9.335090e-02 1.905420e-02  
-8.750525e-02 1.824283e-02  -8.750525e-02 1.824283e-02  
-8.147608e-02 1.738502e-02  -8.147608e-02 1.738502e-02  
-7.528074e-02 1.648312e-02  -7.528074e-02 1.648312e-02  
-6.893728e-02 1.553961e-02  -6.893728e-02 1.553961e-02  
-6.246436e-02 1.455720e-02  -6.246436e-02 1.455720e-02  
-5.588116e-02 1.353872e-02  -5.588116e-02 1.353872e-02  
-4.920733e-02 1.248718e-02  -4.920733e-02 1.248718e-02  
-4.246284e-02 1.140569e-02  -4.246284e-02 1.140569e-02  
-3.566790e-02 1.029752e-02  -3.566790e-02 1.029752e-02  
-2.884283e-02 9.166022e-03  -2.884283e-02 9.166022e-03  
-2.200795e-02 8.014619e-03  -2.200795e-02 8.014619e-03  
-1.518347e-02 6.846814e-03  -1.518347e-02 6.846814e-03  
-8.389380e-03 5.666145e-03  -8.389380e-03 5.666145e-03  
-1.645328e-03 4.476174e-03  -1.645328e-03 4.476174e-03  
5.029482e-03 3.280464e-03  5.029482e-03 3.280464e-03  
1.161639e-02 2.082560e-03  1.161639e-02 2.082560e-03  
1.809736e-02 8.859708e-04  1.809736e-02 8.859708e-04  
2.445509e-02 -3.058505e-04  2.445509e-02 -3.058505e-04  
3.067303e-02 -1.489522e-03  3.067303e-02 -1.489522e-03  
3.673551e-02 -2.661746e-03  3.673551e-02 -2.661746e-03  
4.262773e-02 -3.819329e-03  4.262773e-02 -3.819329e-03  
4.833582e-02 -4.959183e-03  4.833582e-02 -4.959183e-03  
5.384689e-02 -6.078346e-03  5.384689e-02 -6.078346e-03  
5.914901e-02 -7.173981e-03  5.914901e-02 -7.173981e-03  
6.423121e-02 -8.243388e-03  6.423121e-02 -8.243388e-03  
6.908350e-02 -9.284003e-03  6.908350e-02 -9.284003e-03  
7.369687e-02 -1.029341e-02  7.369687e-02 -1.029341e-02  
7.806322e-02 -1.126932e-02  7.806322e-02 -1.126932e-02  
8.217536e-02 -1.220961e-02  8.217536e-02 -1.220961e-02  
8.602700e-02 -1.311227e-02  8.602700e-02 -1.311227e-02  
8.961266e-02 -1.397545e-02  8.961266e-02 -1.397545e-02  
9.292768e-02 -1.479742e-02  9.292768e-02 -1.479742e-02  
9.596817e-02 -1.557658e-02  9.596817e-02 -1.557658e-02  
9.873093e-02 -1.631147e-02  9.873093e-02 -1.631147e-02  
1.012135e-01 -1.700074e-02  1.012135e-01 -1.700074e-02  
1.034139e-01 -1.764315e-02  1.034139e-01 -1.764315e-02  
1.053310e-01 -1.823758e-02  1.053310e-01 -1.823758e-02  
1.069642e-01 -1.878301e-02  1.069642e-01 -1.878301e-02  
1.083131e-01 -1.927854e-02  1.083131e-01 -1.927854e-02  
1.093783e-01 -1.972335e-02  1.093783e-01 -1.972335e-02  
1.101606e-01 -2.011674e-02  1.101606e-01 -2.011674e-02  
1.106615e-01 -2.045808e-02  1.106615e-01 -2.045808e-02  
1.108826e-01 -2.074686e-02  1.108826e-01 -2.074686e-02  
1.108264e-01 -2.098265e-02  1.108264e-01 -2.098265e-02  
1.104957e-01 -2.116511e-02  1.104957e-01 -2.116511e-02  
1.098935e-01 -2.129403e-02  1.098935e-01 -2.129403e-02  
1.090238e-01 -2.136925e-02  1.090238e-01 -2.136925e-02  
1.078905e-01 -2.139075e-02  1.078905e-01 -2.139075e-02  
1.064985e-01 -2.135861e-02  1.064985e-01 -2.135861e-02  
1.048527e-01 -2.127299e-02  1.048527e-01 -2.127299e-02  
1.029590e-01 -2.113420e-02  1.029590e-01 -2.113420e-02  
1.008234e-01 -2.094263e-02  1.008234e-01 -2.094263e-02  
9.845269e-02 -2.069883e-02  9.845269e-02 -2.069883e-02  
9.585405e-02 -2.040344e-02  9.585405e-02 -2.040344e-02  
