4.297381e-01 3.030898e+01 
7.006758e-01 3.699593e+01 
9.752950e-01 4.357705e+01 
1.253193e+00 5.004485e+01 
1.533937e+00 5.639141e+01 
1.817060e+00 6.260837e+01 
2.102060e+00 6.868679e+01 
2.388393e+00 7.461718e+01 
2.675468e+00 8.038946e+01 
2.962652e+00 8.599291e+01 
3.249260e+00 9.141623e+01 
3.534556e+00 9.664754e+01 
3.817757e+00 1.016744e+02 
4.098025e+00 1.064839e+02 
4.374477e+00 1.110629e+02 
4.646180e+00 1.153975e+02 
4.912160e+00 1.194742e+02 
5.171405e+00 1.232792e+02 
5.422870e+00 1.267987e+02 
5.665488e+00 1.300193e+02 
5.898175e+00 1.329282e+02 
6.119839e+00 1.355132e+02 
6.329397e+00 1.377628e+02 
6.525779e+00 1.396667e+02 
6.707945e+00 1.412158e+02 
6.874895e+00 1.424025e+02 
7.025680e+00 1.432208e+02 
7.159419e+00 1.436662e+02 
7.275305e+00 1.437363e+02 
7.372616e+00 1.434305e+02 
7.450728e+00 1.427502e+02 
7.509116e+00 1.416989e+02 
7.547366e+00 1.402819e+02 
7.565174e+00 1.385065e+02 
7.562351e+00 1.363820e+02 
7.538819e+00 1.339192e+02 
7.494614e+00 1.311305e+02 
7.429876e+00 1.280298e+02 
7.344849e+00 1.246322e+02 
7.239869e+00 1.209537e+02 
7.115361e+00 1.170112e+02 
6.971822e+00 1.128223e+02 
6.809822e+00 1.084048e+02 
6.629985e+00 1.037769e+02 
6.432983e+00 9.895676e+01 
6.219526e+00 9.396239e+01 
5.990352e+00 8.881158e+01 
5.746222e+00 8.352173e+01 
5.487905e+00 7.810975e+01 
5.216180e+00 7.259199e+01 
4.931822e+00 6.698414e+01 
4.635602e+00 6.130128e+01 
4.328285e+00 5.555776e+01 
4.010620e+00 4.976726e+01 
3.683345e+00 4.394277e+01 
3.347184e+00 3.809661e+01 
3.002843e+00 3.224052e+01 
2.651019e+00 2.638560e+01 
2.292392e+00 2.054246e+01 
1.927633e+00 1.472122e+01 
1.557407e+00 8.931590e+00 
1.182369e+00 3.182927e+00 
8.031758e-01 -2.515709e+00 
4.204830e-01 -8.155481e+00 
3.495196e-02 -1.372772e+01 
-3.527476e-01 -1.922387e+01 
-7.419339e-01 -2.463544e+01 
-1.131910e+00 -2.995392e+01 
-1.521958e+00 -3.517079e+01 
-1.911341e+00 -4.027744e+01 
-2.299293e+00 -4.526517e+01 
-2.685025e+00 -5.012516e+01 
-3.067714e+00 -5.484843e+01 
-3.446511e+00 -5.942589e+01 
-3.820532e+00 -6.384830e+01 
-4.188864e+00 -6.810631e+01 
-4.550564e+00 -7.219049e+01 
-4.904658e+00 -7.609136e+01 
-5.250150e+00 -7.979942e+01 
-5.586018e+00 -8.330525e+01 
-5.911226e+00 -8.659956e+01 
-6.224725e+00 -8.967325e+01 
-6.525458e+00 -9.251752e+01 
-6.812373e+00 -9.512393e+01 
-7.084426e+00 -9.748454e+01 
-7.340590e+00 -9.959196e+01 
-7.579869e+00 -1.014395e+02 
-7.801299e+00 -1.030212e+02 
-8.003966e+00 -1.043319e+02 
-8.187009e+00 -1.053676e+02 
-8.349634e+00 -1.061251e+02 
-8.491119e+00 -1.066023e+02 
-8.610824e+00 -1.067983e+02 
-8.708195e+00 -1.067134e+02 
-8.782777e+00 -1.063491e+02 
-8.834210e+00 -1.057080e+02 
-8.862237e+00 -1.047939e+02 
-8.866706e+00 -1.036117e+02 
-8.847569e+00 -1.021678e+02 
-8.804883e+00 -1.004690e+02 
-8.738805e+00 -9.852369e+01 
-8.649590e+00 -9.634077e+01 
-8.537586e+00 -9.393009e+01 
-8.403229e+00 -9.130217e+01 
-8.247034e+00 -8.846814e+01 
-8.069592e+00 -8.543961e+01 
-7.871557e+00 -8.222859e+01 
-7.653644e+00 -7.884736e+01 
-7.416614e+00 -7.530840e+01 
-7.161275e+00 -7.162428e+01 
-6.888466e+00 -6.780758e+01 
-6.599056e+00 -6.387083e+01 
-6.293934e+00 -5.982642e+01 
-5.974006e+00 -5.568658e+01 
-5.640185e+00 -5.146328e+01 
-5.293394e+00 -4.716825e+01 
-4.934555e+00 -4.281292e+01 
-4.564589e+00 -3.840843e+01 
-4.184416e+00 -3.396558e+01 
-3.794948e+00 -2.949486e+01 
-3.397095e+00 -2.500645e+01 
-2.991757e+00 -2.051022e+01 
-2.579833e+00 -1.601575e+01 
-2.162212e+00 -1.153236e+01 
-1.739783e+00 -7.069097e+00 
-1.313430e+00 -2.634803e+00 
-8.840383e-01 1.761898e+00 
-4.524917e-01 6.112559e+00 
-1.967820e-02 1.040889e+01 
4.135100e-01 1.464274e+01 
8.461743e-01 1.880607e+01 
1.277408e+00 2.289095e+01 
1.706295e+00 2.688952e+01 
2.131910e+00 3.079401e+01 
2.553313e+00 3.459673e+01 
2.969557e+00 3.829005e+01 
3.379679e+00 4.186642e+01 
3.782710e+00 4.531836e+01 
4.177667e+00 4.863853e+01 
4.563562e+00 5.181968e+01 
4.939400e+00 5.485470e+01 
5.304186e+00 5.773669e+01 
5.656924e+00 6.045892e+01 
5.996625e+00 6.301494e+01 
6.322309e+00 6.539857e+01 
6.633013e+00 6.760398e+01 
6.927795e+00 6.962570e+01 
7.205738e+00 7.145872e+01 
7.465963e+00 7.309848e+01 
7.707626e+00 7.454095e+01 
7.929934e+00 7.578268e+01 
8.132145e+00 7.682080e+01 
8.313575e+00 7.765313e+01 
8.473607e+00 7.827811e+01 
8.611692e+00 7.869495e+01 
8.727358e+00 7.890353e+01 
8.820212e+00 7.890450e+01 
8.889943e+00 7.869923e+01 
8.936324e+00 7.828986e+01 
8.959218e+00 7.767922e+01 
8.958572e+00 7.687089e+01 
8.934423e+00 7.586910e+01 
8.886892e+00 7.467875e+01 
8.816185e+00 7.330535e+01 
8.722592e+00 7.175499e+01 
8.606477e+00 7.003426e+01 
8.468281e+00 6.815024e+01 
8.308514e+00 6.611041e+01 
8.127751e+00 6.392264e+01 
7.926625e+00 6.159508e+01 
7.705825e+00 5.913615e+01 
7.466086e+00 5.655446e+01 
7.208188e+00 5.385877e+01 
6.932947e+00 5.105796e+01 
6.641212e+00 4.816094e+01 
6.333860e+00 4.517667e+01 
6.011790e+00 4.211407e+01 
5.675921e+00 3.898202e+01 
5.327185e+00 3.578935e+01 
4.966528e+00 3.254475e+01 
4.594904e+00 2.925683e+01 
4.213274e+00 2.593406e+01 
3.822604e+00 2.258477e+01 
3.423862e+00 1.921714e+01 
3.018019e+00 1.583922e+01 
2.606046e+00 1.245889e+01 
2.188916e+00 9.083881e+00 
1.767600e+00 5.721773e+00 
1.343071e+00 2.380004e+00 
9.163014e-01 -9.341322e-01 
4.882632e-01 -4.213484e+00 
5.992916e-02 -7.451035e+00 
-3.677279e-01 -1.063990e+01 
-7.937346e-01 -1.377333e+01 
-1.217118e+00 -1.684471e+01 
-1.636904e+00 -1.984755e+01 
-2.052121e+00 -2.277549e+01 
-2.461796e+00 -2.562232e+01 
-2.864962e+00 -2.838197e+01 
-3.260652e+00 -3.104854e+01 
-3.647907e+00 -3.361627e+01 
-4.025774e+00 -3.607960e+01 
-4.393310e+00 -3.843317e+01 
-4.749585e+00 -4.067181e+01 
-5.093682e+00 -4.279060e+01 
-5.424706e+00 -4.478487e+01 
-5.741782e+00 -4.665023e+01 
-6.044061e+00 -4.838257e+01 
-6.330724e+00 -4.997812e+01 
-6.600987e+00 -5.143343e+01 
-6.854103e+00 -5.274545e+01 
-7.089368e+00 -5.391150e+01 
-7.306124e+00 -5.492929e+01 
-7.503763e+00 -5.579698e+01 
-7.681734e+00 -5.651318e+01 
-7.839541e+00 -5.707693e+01 
-7.976750e+00 -5.748776e+01 
-8.092991e+00 -5.774566e+01 
-8.187961e+00 -5.785112e+01 
-8.261425e+00 -5.780508e+01 
-8.313217e+00 -5.760898e+01 
-8.343242e+00 -5.726471e+01 
-8.351476e+00 -5.677465e+01 
-8.337966e+00 -5.614158e+01 
-8.302830e+00 -5.536874e+01 
-8.246252e+00 -5.445978e+01 
-8.168486e+00 -5.341870e+01 
-8.069849e+00 -5.224989e+01 
-7.950722e+00 -5.095806e+01 
-7.811544e+00 -4.954822e+01 
-7.652810e+00 -4.802567e+01 
-7.475068e+00 -4.639594e+01 
-7.278918e+00 -4.466477e+01 
-7.065001e+00 -4.283810e+01 
-6.834002e+00 -4.092201e+01 
-6.586646e+00 -3.892274e+01 
-6.323688e+00 -3.684659e+01 
-6.045917e+00 -3.469996e+01 
-5.754149e+00 -3.248931e+01 
-5.449224e+00 -3.022111e+01 
-5.132001e+00 -2.790187e+01 
-4.803361e+00 -2.553806e+01 
-4.464197e+00 -2.313616e+01 
-4.115416e+00 -2.070259e+01 
-3.757938e+00 -1.824374e+01 
-3.392690e+00 -1.576594e+01 
-3.020607e+00 -1.327544e+01 
-2.642628e+00 -1.077842e+01 
-2.259700e+00 -8.280970e+00 
-1.872768e+00 -5.789106e+00 
-1.482783e+00 -3.308735e+00 
-1.090694e+00 -8.456696e-01 
-6.974509e-01 1.594382e+00 
-3.040019e-01 4.005822e+00 
8.870749e-02 6.383164e+00 
4.797349e-01 8.721043e+00 
8.681428e-01 1.101422e+01 
1.252999e+00 1.325757e+01 
1.633380e+00 1.544612e+01 
2.008367e+00 1.757504e+01 
2.377057e+00 1.963964e+01 
2.738553e+00 2.163539e+01 
3.091976e+00 2.355794e+01 
3.436459e+00 2.540310e+01 
3.771157e+00 2.716688e+01 
4.095241e+00 2.884548e+01 
4.407908e+00 3.043533e+01 
4.708376e+00 3.193306e+01 
4.995896e+00 3.333553e+01 
5.269744e+00 3.463988e+01 
5.529233e+00 3.584348e+01 
5.773711e+00 3.694396e+01 
6.002563e+00 3.793926e+01 
6.215218e+00 3.882759e+01 
6.411145e+00 3.960746e+01 
6.589864e+00 4.027768e+01 
6.750940e+00 4.083740e+01 
6.893988e+00 4.128605e+01 
7.018680e+00 4.162340e+01 
7.124736e+00 4.184954e+01 
7.211935e+00 4.196489e+01 
7.280112e+00 4.197017e+01 
7.329156e+00 4.186644e+01 
7.359016e+00 4.165506e+01 
7.369697e+00 4.133768e+01 
7.361260e+00 4.091626e+01 
7.333824e+00 4.039305e+01 
7.287561e+00 3.977056e+01 
7.222700e+00 3.905156e+01 
7.139519e+00 3.823907e+01 
7.038348e+00 3.733632e+01 
6.919566e+00 3.634679e+01 
6.783600e+00 3.527413e+01 
6.630919e+00 3.412216e+01 
6.462034e+00 3.289489e+01 
6.277498e+00 3.159647e+01 
6.077898e+00 3.023115e+01 
5.863856e+00 2.880332e+01 
5.636026e+00 2.731747e+01 
5.395092e+00 2.577814e+01 
5.141763e+00 2.418996e+01 
4.876773e+00 2.255759e+01 
4.600876e+00 2.088576e+01 
4.314847e+00 1.917918e+01 
4.019479e+00 1.744260e+01 
3.715577e+00 1.568076e+01 
3.403960e+00 1.389839e+01 
3.085459e+00 1.210021e+01 
2.760913e+00 1.029089e+01 
2.431169e+00 8.475070e+00 
2.097079e+00 6.657352e+00 
1.759498e+00 4.842273e+00 
1.419285e+00 3.034310e+00 
1.077299e+00 1.237872e+00 
7.343984e-01 -5.427077e-01 
3.914390e-01 -2.303178e+00 
4.927309e-02 -4.039378e+00 
-2.912523e-01 -5.747242e+00 
-6.292972e-01 -7.422804e+00 
-9.640298e-01 -9.062211e+00 
-1.294628e+00 -1.066172e+01 
-1.620283e+00 -1.221772e+01 
-1.940197e+00 -1.372671e+01 
-2.253589e+00 -1.518535e+01 
-2.559694e+00 -1.659042e+01 
-2.857765e+00 -1.793887e+01 
-3.147079e+00 -1.922778e+01 
-3.426931e+00 -2.045443e+01 
-3.696643e+00 -2.161625e+01 
-3.955564e+00 -2.271085e+01 
-4.203069e+00 -2.373602e+01 
-4.438565e+00 -2.468975e+01 
-4.661490e+00 -2.557023e+01 
-4.871318e+00 -2.637586e+01 
-5.067556e+00 -2.710522e+01 
-5.249750e+00 -2.775712e+01 
-5.417485e+00 -2.833059e+01 
-5.570384e+00 -2.882488e+01 
-5.708117e+00 -2.923945e+01 
-5.830390e+00 -2.957398e+01 
-5.936959e+00 -2.982839e+01 
-6.027620e+00 -3.000282e+01 
-6.102217e+00 -3.009761e+01 
-6.160639e+00 -3.011334e+01 
-6.202820e+00 -3.005078e+01 
-6.228741e+00 -2.991095e+01 
-6.238428e+00 -2.969504e+01 
-6.231951e+00 -2.940445e+01 
-6.209427e+00 -2.904077e+01 
-6.171017e+00 -2.860578e+01 
-6.116922e+00 -2.810143e+01 
-6.047387e+00 -2.752985e+01 
-5.962698e+00 -2.689331e+01 
-5.863178e+00 -2.619423e+01 
-5.749191e+00 -2.543520e+01 
-5.621135e+00 -2.461889e+01 
-5.479441e+00 -2.374812e+01 
-5.324575e+00 -2.282581e+01 
-5.157033e+00 -2.185496e+01 
-4.977340e+00 -2.083869e+01 
-4.786046e+00 -1.978017e+01 
-4.583730e+00 -1.868263e+01 
-4.370991e+00 -1.754938e+01 
-4.148450e+00 -1.638375e+01 
-3.916748e+00 -1.518913e+01 
-3.676542e+00 -1.396893e+01 
-3.428506e+00 -1.272655e+01 
-3.173327e+00 -1.146544e+01 
-2.911705e+00 -1.018903e+01 
-2.644349e+00 -8.900751e+00 
-2.371977e+00 -7.604010e+00 
-2.095313e+00 -6.302200e+00 
-1.815089e+00 -4.998683e+00 
-1.532036e+00 -3.696785e+00 
-1.246890e+00 -2.399790e+00 
-9.603875e-01 -1.110931e+00 
-6.732614e-01 1.666137e-01 
-3.862434e-01 1.429726e+00 
-1.000603e-01 2.675357e+00 
1.845673e-01 3.900532e+00 
4.669261e-01 5.102354e+00 
7.463123e-01 6.278012e+00 
1.022033e+00 7.424788e+00 
1.293406e+00 8.540057e+00 
1.559766e+00 9.621299e+00 
1.820460e+00 1.066610e+01 
2.074854e+00 1.167215e+01 
2.322331e+00 1.263728e+01 
2.562297e+00 1.355942e+01 
2.794176e+00 1.443663e+01 
3.017417e+00 1.526710e+01 
3.231493e+00 1.604918e+01 
3.435903e+00 1.678134e+01 
3.630175e+00 1.746217e+01 
3.813862e+00 1.809046e+01 
3.986550e+00 1.866509e+01 
4.147855e+00 1.918514e+01 
4.297425e+00 1.964982e+01 
4.434941e+00 2.005849e+01 
4.560117e+00 2.041067e+01 
4.672704e+00 2.070605e+01 
4.772486e+00 2.094446e+01 
4.859283e+00 2.112589e+01 
4.932954e+00 2.125048e+01 
4.993390e+00 2.131852e+01 
5.040521e+00 2.133047e+01 
5.074314e+00 2.128692e+01 
5.094772e+00 2.118860e+01 
5.101934e+00 2.103638e+01 
5.095873e+00 2.083129e+01 
5.076700e+00 2.057446e+01 
5.044560e+00 2.026716e+01 
4.999629e+00 1.991078e+01 
4.942119e+00 1.950683e+01 
4.872274e+00 1.905692e+01 
4.790367e+00 1.856277e+01 
4.696703e+00 1.802618e+01 
4.591613e+00 1.744906e+01 
4.475457e+00 1.683340e+01 
4.348621e+00 1.618126e+01 
4.211516e+00 1.549476e+01 
4.064576e+00 1.477609e+01 
3.908256e+00 1.402751e+01 
3.743032e+00 1.325132e+01 
3.569399e+00 1.244984e+01 
3.387869e+00 1.162545e+01 
3.198970e+00 1.078056e+01 
3.003245e+00 9.917578e+00 
2.801249e+00 9.038953e+00 
2.593549e+00 8.147130e+00 
2.380721e+00 7.244560e+00 
2.163350e+00 6.333691e+00 
1.942028e+00 5.416962e+00 
1.717352e+00 4.496800e+00 
1.489922e+00 3.575607e+00 
1.260342e+00 2.655764e+00 
1.029216e+00 1.739619e+00 
7.971489e-01 8.294849e-01 
5.647414e-01 -7.236725e-02 
3.325927e-01 -9.637119e-01 
1.012965e-01 -1.842375e+00 
-1.285593e-01 -2.706236e+00 
-3.563945e-01 -3.553238e+00 
-5.816376e-01 -4.381384e+00 
-8.037277e-01 -5.188751e+00 
-1.022115e+00 -5.973484e+00 
-1.236263e+00 -6.733807e+00 
-1.445649e+00 -7.468025e+00 
-1.649766e+00 -8.174526e+00 
-1.848124e+00 -8.851787e+00 
-2.040250e+00 -9.498375e+00 
-2.225691e+00 -1.011295e+01 
-2.404013e+00 -1.069427e+01 
-2.574805e+00 -1.124120e+01 
-2.737676e+00 -1.175268e+01 
-2.892260e+00 -1.222779e+01 
-3.038215e+00 -1.266569e+01 
-3.175223e+00 -1.306565e+01 
-3.302992e+00 -1.342705e+01 
-3.421256e+00 -1.374939e+01 
-3.529778e+00 -1.403227e+01 
-3.628346e+00 -1.427538e+01 
-3.716778e+00 -1.447855e+01 
-3.794918e+00 -1.464171e+01 
-3.862640e+00 -1.476488e+01 
-3.919847e+00 -1.484821e+01 
-3.966470e+00 -1.489193e+01 
-4.002470e+00 -1.489640e+01 
-4.027834e+00 -1.486206e+01 
-4.042581e+00 -1.478947e+01 
-4.046755e+00 -1.467925e+01 
-4.040429e+00 -1.453214e+01 
-4.023704e+00 -1.434897e+01 
-3.996708e+00 -1.413065e+01 
-3.959594e+00 -1.387817e+01 
-3.912540e+00 -1.359259e+01 
-3.855750e+00 -1.327507e+01 
-3.789453e+00 -1.292682e+01 
-3.713898e+00 -1.254911e+01 
-3.629360e+00 -1.214329e+01 
-3.536130e+00 -1.171076e+01 
-3.434525e+00 -1.125298e+01 
-3.324878e+00 -1.077143e+01 
-3.207539e+00 -1.026766e+01 
-3.082877e+00 -9.743253e+00 
-2.951277e+00 -9.199825e+00 
-2.813137e+00 -8.639017e+00 
-2.668869e+00 -8.062499e+00 
-2.518898e+00 -7.471956e+00 
-2.363660e+00 -6.869094e+00 
-2.203599e+00 -6.255626e+00 
-2.039170e+00 -5.633271e+00 
-1.870834e+00 -5.003752e+00 
-1.699059e+00 -4.368788e+00 
-1.524316e+00 -3.730092e+00 
-1.347083e+00 -3.089365e+00 
-1.167838e+00 -2.448294e+00 
-9.870602e-01 -1.808546e+00 
-8.052305e-01 -1.171765e+00 
-6.228275e-01 -5.395701e-01 
-4.403278e-01 8.645343e-02 
-2.582044e-01 7.047525e-01 
-7.692567e-02 1.313812e+00 
1.030457e-01 1.912159e+00 
2.812541e-01 2.498363e+00 
4.572520e-01 3.071042e+00 
6.306008e-01 3.628867e+00 
8.008723e-01 4.170558e+00 
9.676495e-01 4.694895e+00 
1.130527e+00 5.200714e+00 
1.289115e+00 5.686916e+00 
1.443034e+00 6.152461e+00 
1.591923e+00 6.596378e+00 
1.735435e+00 7.017762e+00 
1.873240e+00 7.415777e+00 
2.005027e+00 7.789660e+00 
2.130500e+00 8.138717e+00 
2.249387e+00 8.462329e+00 
2.361430e+00 8.759952e+00 
2.466394e+00 9.031116e+00 
2.564065e+00 9.275425e+00 
2.654248e+00 9.492561e+00 
2.736771e+00 9.682281e+00 
2.811484e+00 9.844416e+00 
2.878257e+00 9.978875e+00 
2.936984e+00 1.008564e+01 
2.987581e+00 1.016476e+01 
3.029984e+00 1.021638e+01 
3.064154e+00 1.024068e+01 
3.090074e+00 1.023795e+01 
3.107747e+00 1.020852e+01 
3.117199e+00 1.015278e+01 
3.118479e+00 1.007123e+01 
3.111655e+00 9.964381e+00 
3.096816e+00 9.832835e+00 
3.074073e+00 9.677241e+00 
3.043555e+00 9.498307e+00 
3.005412e+00 9.296793e+00 
2.959811e+00 9.073507e+00 
2.906939e+00 8.829308e+00 
2.846998e+00 8.565095e+00 
2.780210e+00 8.281812e+00 
2.706810e+00 7.980439e+00 
2.627049e+00 7.661991e+00 
2.541192e+00 7.327516e+00 
2.449520e+00 6.978091e+00 
2.352322e+00 6.614817e+00 
2.249903e+00 6.238817e+00 
2.142577e+00 5.851235e+00 
2.030668e+00 5.453230e+00 
1.914509e+00 5.045972e+00 
1.794441e+00 4.630643e+00 
1.670812e+00 4.208430e+00 
1.543976e+00 3.780522e+00 
1.414292e+00 3.348109e+00 
1.282125e+00 2.912379e+00 
1.147840e+00 2.474512e+00 
1.011807e+00 2.035681e+00 
8.743958e-01 1.597044e+00 
7.359767e-01 1.159748e+00 
5.969195e-01 7.249192e-01 
4.575925e-01 2.936659e-01 
3.183613e-01 -1.329277e-01 
1.795880e-01 -5.538022e-01 
4.163041e-02 -9.679261e-01 
-9.515893e-02 -1.374298e+00 
-2.304336e-01 -1.771950e+00 
-3.638543e-01 -2.159946e+00 
-4.950893e-01 -2.537389e+00 
-6.238157e-01 -2.903420e+00 
-7.497200e-01 -3.257220e+00 
-8.724987e-01 -3.598012e+00 
-9.918593e-01 -3.925063e+00 
-1.107521e+00 -4.237685e+00 
-1.219214e+00 -4.535236e+00 
-1.326684e+00 -4.817121e+00 
-1.429688e+00 -5.082796e+00 
-1.527997e+00 -5.331764e+00 
-1.621396e+00 -5.563580e+00 
-1.709688e+00 -5.777849e+00 
-1.792687e+00 -5.974227e+00 
-1.870226e+00 -6.152423e+00 
-1.942153e+00 -6.312198e+00 
-2.008331e+00 -6.453362e+00 
-2.068640e+00 -6.575781e+00 
-2.122979e+00 -6.679370e+00 
-2.171261e+00 -6.764096e+00 
-2.213417e+00 -6.829975e+00 
-2.249395e+00 -6.877076e+00 
-2.279159e+00 -6.905514e+00 
-2.302690e+00 -6.915453e+00 
-2.319988e+00 -6.907107e+00 
-2.331066e+00 -6.880731e+00 
-2.335956e+00 -6.836629e+00 
-2.334705e+00 -6.775146e+00 
-2.327376e+00 -6.696668e+00 
-2.314046e+00 -6.601623e+00 
-2.294811e+00 -6.490477e+00 
-2.269777e+00 -6.363732e+00 
-2.239068e+00 -6.221925e+00 
-2.202819e+00 -6.065626e+00 
-2.161181e+00 -5.895436e+00 
-2.114315e+00 -5.711985e+00 
-2.062396e+00 -5.515930e+00 
-2.005611e+00 -5.307952e+00 
-1.944155e+00 -5.088756e+00 
-1.878237e+00 -4.859065e+00 
-1.808074e+00 -4.619623e+00 
-1.733891e+00 -4.371188e+00 
-1.655923e+00 -4.114533e+00 
-1.574412e+00 -3.850442e+00 
-1.489608e+00 -3.579708e+00 
-1.401764e+00 -3.303133e+00 
-1.311143e+00 -3.021521e+00 
-1.218009e+00 -2.735682e+00 
-1.122632e+00 -2.446424e+00 
-1.025283e+00 -2.154555e+00 
-9.262397e-01 -1.860879e+00 
-8.257772e-01 -1.566195e+00 
-7.241739e-01 -1.271293e+00 
-6.217079e-01 -9.769545e-01 
-5.186569e-01 -6.839495e-01 
-4.152975e-01 -3.930339e-01 
-3.119044e-01 -1.049486e-01 
-2.087497e-01 1.795822e-01 
-1.061021e-01 4.598535e-01 
-4.226495e-03 7.351801e-01 
9.661685e-02 1.004899e+00 
1.961730e-01 1.268370e+00 
2.941929e-01 1.524979e+00 
3.904340e-01 1.774137e+00 
4.846607e-01 2.015282e+00 
5.766453e-01 2.247882e+00 
6.661681e-01 2.471432e+00 
7.530180e-01 2.685460e+00 
8.369933e-01 2.889524e+00 
9.179018e-01 3.083216e+00 
9.955614e-01 3.266159e+00 
1.069800e+00 3.438010e+00 
1.140458e+00 3.598461e+00 
1.207384e+00 3.747238e+00 
1.270441e+00 3.884101e+00 
1.329501e+00 4.008846e+00 
1.384451e+00 4.121303e+00 
1.435187e+00 4.221338e+00 
1.481620e+00 4.308853e+00 
1.523671e+00 4.383782e+00 
1.561275e+00 4.446096e+00 
1.594379e+00 4.495798e+00 
1.622944e+00 4.532928e+00 
1.646940e+00 4.557556e+00 
1.666352e+00 4.569785e+00 
1.681179e+00 4.569752e+00 
1.691428e+00 4.557622e+00 
1.697122e+00 4.533593e+00 
1.698294e+00 4.497890e+00 
1.694988e+00 4.450767e+00 
1.687262e+00 4.392506e+00 
1.675183e+00 4.323413e+00 
1.658829e+00 4.243820e+00 
1.638289e+00 4.154083e+00 
1.613663e+00 4.054579e+00 
1.585060e+00 3.945708e+00 
1.552599e+00 3.827888e+00 
1.516406e+00 3.701555e+00 
1.476619e+00 3.567162e+00 
1.433380e+00 3.425178e+00 
1.386842e+00 3.276085e+00 
1.337164e+00 3.120379e+00 
1.284512e+00 2.958565e+00 
1.229057e+00 2.791159e+00 
1.170976e+00 2.618682e+00 
1.110451e+00 2.441666e+00 
1.047671e+00 2.260644e+00 
9.828254e-01 2.076154e+00 
9.161087e-01 1.888735e+00 
8.477183e-01 1.698928e+00 
7.778537e-01 1.507273e+00 
7.067164e-01 1.314304e+00 
6.345090e-01 1.120557e+00 
5.614347e-01 9.265578e-01 
4.876969e-01 7.328284e-01 
4.134986e-01 5.398822e-01 
3.390419e-01 3.482236e-01 
2.645272e-01 1.583465e-01 
1.901533e-01 -2.926627e-02 
1.161160e-01 -2.141449e-01 
4.260857e-02 -3.958332e-01 
-3.017958e-02 -5.738895e-01 
-1.020628e-01 -7.478883e-01 
-1.728600e-01 -9.174206e-01 
-2.423948e-01 -1.082095e+00 
-3.104962e-01 -1.241538e+00 
-3.769988e-01 -1.395396e+00 
-4.417435e-01 -1.543336e+00 
-5.045773e-01 -1.685043e+00 
-5.653544e-01 -1.820225e+00 
-6.239358e-01 -1.948612e+00 
-6.801899e-01 -2.069955e+00 
-7.339931e-01 -2.184027e+00 
-7.852294e-01 -2.290625e+00 
-8.337912e-01 -2.389568e+00 
